question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
How much total positive impact do you think AI is currently having on: Keep information and systems secure,AI_Sentiment,Ipsos & World Economic Forum,Global,2021-01-01,64.0,,,17000.0,Major positive impact; Minor positive impact; No impact; Minor negative impact; Major negative impact; Don't know,Respondents who have used AI. Percent selecting 'major positive impact' or 'minor positive impact'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
How much total positive impact do you think AI is currently having on: Keep information and systems secure,AI_Sentiment,Ipsos & World Economic Forum,Global,2021-01-01,43.0,,,17000.0,Major positive impact; Minor positive impact; No impact; Minor negative impact; Major negative impact; Don't know,Respondents who have NOT used AI. Percent selecting 'major positive impact' or 'minor positive impact'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Australia,2021-01-01,35.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Belgium,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Brazil,2021-01-01,32.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,France,2021-01-01,31.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Germany,2021-01-01,30.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,India,2021-01-01,34.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Japan,2021-01-01,32.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Mexico,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Netherlands,2021-01-01,25.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Poland,2021-01-01,24.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Singapore,2021-01-01,28.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,South Africa,2021-01-01,30.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Spain,2021-01-01,24.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Sweden,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UAE,2021-01-01,31.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UK,2021-01-01,37.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,US,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI is already allowing me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Australia,2021-01-01,30.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Belgium,2021-01-01,30.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Brazil,2021-01-01,31.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,France,2021-01-01,27.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Germany,2021-01-01,32.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,India,2021-01-01,32.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Japan,2021-01-01,25.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Mexico,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Netherlands,2021-01-01,24.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Poland,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Singapore,2021-01-01,39.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,South Africa,2021-01-01,37.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Spain,2021-01-01,36.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Sweden,2021-01-01,34.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UAE,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UK,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,US,2021-01-01,33.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will allow me to do my job faster or more efficiently in the next five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Australia,2021-01-01,27.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Belgium,2021-01-01,18.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Brazil,2021-01-01,23.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,France,2021-01-01,20.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Germany,2021-01-01,21.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,India,2021-01-01,23.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Japan,2021-01-01,18.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Mexico,2021-01-01,17.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Netherlands,2021-01-01,15.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Poland,2021-01-01,13.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Singapore,2021-01-01,23.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,South Africa,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Spain,2021-01-01,24.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Sweden,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UAE,2021-01-01,26.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UK,2021-01-01,17.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,US,2021-01-01,17.0,,,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI may allow me to do my job faster or more efficiently in more than five years'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Australia,2021-01-01,,,12.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Belgium,2021-01-01,,,18.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Brazil,2021-01-01,,,18.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,France,2021-01-01,,,20.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Germany,2021-01-01,,,23.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,India,2021-01-01,,,23.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Japan,2021-01-01,,,17.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Mexico,2021-01-01,,,17.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Netherlands,2021-01-01,,,15.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Poland,2021-01-01,,,13.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Singapore,2021-01-01,,,20.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,South Africa,2021-01-01,,,26.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Spain,2021-01-01,,,25.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,Sweden,2021-01-01,,,23.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UAE,2021-01-01,,,21.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,UK,2021-01-01,,,9.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Will AI allow you to do job faster or more efficiently?,Job_Displacement,Ipsos & World Economic Forum,US,2021-01-01,,,17.0,1000.0,"Yes, already; Yes, in next five years; Yes, in more than five years; No, AI will not",Percent selecting 'AI will not allow me to do my job faster or more efficiently'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,36.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Innovative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,31.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Responsible'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,30.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Safe'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,24.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Cautious'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,26.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Cutting edge'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,23.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Transparent'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,16.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Bold'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,16.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Collaborative'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,16.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Risk-averse'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,15.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Competitive'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,AI_Regulation,Ipsos & World Economic Forum,Global,2021-01-01,13.0,,,17000.0,Innovative; Responsible; Safe; Cautious; Cutting edge; Transparent; Bold; Collaborative; Risk-averse; Competitive; Proactive; Inclusive; Equitable,Percent selecting 'Proactive'.,ipsos_october_2023.pdf,2025-07-06,,good,['Missing fieldwork date']
